Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
8,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6206,6206,0,424.299999999999,0,0
9,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,39,50,6206,6206,0,424.299999999999,0,0
10,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,33,50,6206,6206,0,424.299999999999,0,0
11,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,34,50,6206,6206,0,424.299999999999,0,0
8,800,-1,-1,6630.3,0,0,2,0,0,0,0,5380,5380,0,1250.3,0,0
9,0,-1,-1,6630.3,0,0,-1,50,800,41,50,6630,6630,0,0.299999999999272,0,0
8,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5377,5377,0,1253.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,37,50,5377,5377,0,1253.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,33,50,5377,5377,0,1253.3,0,0
11,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,20,50,5381,5381,0,1249.3,0,0
12,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,41,50,6630,6630,0,0.299999999999272,0,0
8,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5281,5281,0,1349.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,980.394861224498,39,50,5281,5281,0,1349.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,980.394861224498,41,50,5296,5296,0,1334.3,0,0
11,0,-1,-1,6630.3,0,0,5,50,980.394861224498,14,50,5349,5349,0,1281.3,0,0
12,0,-1,-1,6630.3,0,0,6,50,980.394861224498,6,200,5363,5363,0,1267.3,0,0
13,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,5,800,6630,6630,0,0.299999999999272,0,0
8,961.18498999877,-1,-1,6630.3,0,0,2,0,0,0,0,5709,5709,0,921.299999999999,0,0
9,0,-1,-1,6630.3,0,0,3,50,961.18498999877,34,50,5709,5709,0,921.299999999999,0,0
10,0,-1,-1,6630.3,0,0,4,50,961.18498999877,37,50,5709,5709,0,921.299999999999,0,0
11,0,-1,-1,6630.3,0,0,5,50,961.18498999877,33,50,5709,5709,0,921.299999999999,0,0
12,0,-1,-1,6630.3,0,0,6,50,961.18498999877,41,50,5709,5709,0,921.299999999999,0,0
13,0,-1,-1,6630.3,0,0,7,50,961.18498999877,20,50,5773,5773,0,857.299999999999,0,0
14,0,-1,-1,6630.3,0,0,-1,50,961.18498999877,14,50,6630,6630,0,0.299999999999272,0,0
8,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5375,5375,0,1255.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,1038,33,50,5378,5378,0,1252.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,1038,34,50,5380,5380,0,1250.3,0,0
11,0,-1,-1,6630.3,0,0,-1,50,1038,37,50,6630,6630,0,0.299999999999272,0,0
8,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5382,5382,0,1248.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,14,50,5381,5381,0,1249.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,39,50,6630,6630,0,0.299999999999272,0,0
11,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,33,50,6630,6630,0,0.299999999999272,0,0
12,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,34,50,6630,6630,0,0.299999999999272,0,0
8,942.472631828995,-1,-1,6630.3,0,0,2,0,0,0,0,5376,5376,0,1254.3,0,0
9,0,-1,-1,6630.3,0,0,-1,50,942.472631828995,20,50,6630,6630,0,0.299999999999272,0,0
8,942.472631828995,-1,-1,6630.3,0,0,2,0,0,0,0,5349,5349,0,1281.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,942.472631828995,41,50,5361,5361,0,1269.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,942.472631828995,20,50,5367,5367,0,1263.3,0,0
11,0,-1,-1,6630.3,0,0,5,50,942.472631828995,33,50,5374,5374,0,1256.3,0,0
12,0,-1,-1,6630.3,0,0,-1,50,942.472631828995,14,50,6630,6630,0,0.299999999999272,0,0
8,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5380,5380,0,1250.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,20,50,5382,5382,0,1248.3,0,0
10,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,37,50,6630,6630,0,0.299999999999272,0,0
8,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5083,5083,0,1547.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,33,50,4887,4887,0,1743.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,20,50,5144,5144,0,1486.3,0,0
11,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,21,50,5308,5308,0,1322.3,0,0
12,0,-1,-1,6630.3,0,0,6,50,1794.7311021092,37,50,5308,5308,0,1322.3,0,0
13,0,-1,-1,6630.3,0,0,7,50,1794.7311021092,39,50,5308,5308,0,1322.3,0,0
14,0,-1,-1,6630.3,0,0,8,50,1794.7311021092,14,50,5352,5352,0,1278.3,0,0
15,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,41,50,6630,6630,0,0.299999999999272,0,0
8,814.336240884699,-1,-1,6630.3,0,0,2,0,0,0,0,5379,5379,0,1251.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,814.336240884699,14,50,5380,5380,0,1250.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,814.336240884699,33,50,5381,5381,0,1249.3,0,0
11,0,-1,-1,6630.3,0,0,-1,50,814.336240884699,20,50,6630,6630,0,0.299999999999272,0,0
8,814.336240884699,-1,-1,6630.3,0,0,2,0,0,0,0,5376,5376,0,1254.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,814.336240884699,33,50,5381,5381,0,1249.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,814.336240884699,14,50,5380,5380,0,1250.3,0,0
11,0,-1,-1,6630.3,0,0,-1,50,814.336240884699,39,50,6630,6630,0,0.299999999999272,0,0
8,804.850243636003,-1,-1,6630.3,0,0,2,0,0,0,0,5449,5449,0,1181.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,804.850243636003,14,50,5452,5452,0,1178.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,804.850243636003,37,50,5453,5453,0,1177.3,0,0
11,0,-1,-1,6630.3,0,0,-1,50,804.850243636003,20,50,6624,6624,0,6.29999999999927,0,0
8,814.336240884699,-1,-1,6630.3,0,0,2,0,0,0,0,5382,5382,0,1248.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,814.336240884699,14,50,5380,5380,0,1250.3,0,0
10,0,-1,-1,6630.3,0,0,-1,50,814.336240884699,37,50,6630,6630,0,0.299999999999272,0,0
8,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5384,5384,0,1246.3,0,0
9,0,-1,-1,6630.3,0,0,3,50,980.394861224498,14,50,5382,5382,0,1248.3,0,0
10,0,-1,-1,6630.3,0,0,4,50,980.394861224498,41,50,5384,5384,0,1246.3,0,0
11,0,-1,-1,6630.3,0,0,5,50,980.394861224498,33,50,5385,5385,0,1245.3,0,0
12,0,-1,-1,6630.3,0,0,6,50,980.394861224498,34,50,5385,5385,0,1245.3,0,0
13,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,20,50,6630,6630,0,0.299999999999272,0,0
8,980.394861224498,-1,-1,6630.3,0,0,-1,0,0,0,0,6630,6630,0,0.299999999999272,0,0
8,804.850243636003,-1,-1,6630.3,0,0,2,0,0,0,0,5376,5376,0,1254.3,0,0
