Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
1,800,-1,-1,6630.3,0,0,2,0,0,0,0,5372,5372,0,1258.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,800,20,50,5382,5382,0,1248.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,800,34,50,5380,5380,0,1250.3,0,0
4,0,-1,-1,6630.3,0,0,-1,50,800,41,50,6630,6630,0,0.299999999999272,0,0
1,800,-1,-1,6630.3,0,0,2,0,0,0,0,5379,5379,0,1251.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,800,14,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,800,37,50,5377,5377,0,1253.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,800,34,50,5380,5380,0,1250.3,0,0
5,0,-1,-1,6630.3,0,0,6,50,800,20,50,5380,5380,0,1250.3,0,0
6,0,-1,-1,6630.3,0,0,-1,50,800,39,50,6630,6630,0,0.299999999999272,0,0
1,400,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,400,41,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,400,34,50,5376,5376,0,1254.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,400,20,50,5379,5379,0,1251.3,0,0
5,0,-1,-1,6630.3,0,0,6,50,400,14,50,5381,5381,0,1249.3,0,0
6,0,-1,-1,6630.3,0,0,-1,50,400,33,50,6630,6630,0,0.299999999999272,0,0
1,200,-1,-1,6630.3,0,0,2,0,0,0,0,5377,5377,0,1253.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,200,20,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,200,14,50,5376,5376,0,1254.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,200,39,50,5379,5379,0,1251.3,0,0
5,0,-1,-1,6630.3,0,0,6,50,200,37,50,5381,5381,0,1249.3,0,0
6,0,-1,-1,6630.3,0,0,-1,50,200,33,50,6630,6630,0,0.299999999999272,0,0
1,400,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,400,34,50,5375,5375,0,1255.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,400,37,50,5374,5374,0,1256.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,400,33,50,5377,5377,0,1253.3,0,0
5,0,-1,-1,6630.3,0,0,6,50,400,41,50,5380,5380,0,1250.3,0,0
6,0,-1,-1,6630.3,0,0,-1,50,400,14,50,6630,6630,0,0.299999999999272,0,0
1,800,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,800,20,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,800,33,50,5376,5376,0,1254.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,800,41,50,5377,5377,0,1253.3,0,0
5,0,-1,-1,6630.3,0,0,6,50,800,14,50,5380,5380,0,1250.3,0,0
6,0,-1,-1,6630.3,0,0,-1,50,800,39,50,6630,6630,0,0.299999999999272,0,0
1,50,-1,-1,6630.3,0,0,2,0,0,0,0,5375,5375,0,1255.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,50,14,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,50,34,50,5380,5380,0,1250.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,50,20,50,5381,5381,0,1249.3,0,0
5,0,-1,-1,6630.3,0,0,-1,50,50,33,50,6630,6630,0,0.299999999999272,0,0
1,800,-1,-1,6630.3,0,0,2,0,0,0,0,5377,5377,0,1253.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,800,14,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,800,20,50,5377,5377,0,1253.3,0,0
4,0,-1,-1,6630.3,0,0,5,50,800,41,50,5380,5380,0,1250.3,0,0
5,0,-1,-1,6630.3,0,0,6,50,800,37,50,5380,5380,0,1250.3,0,0
6,0,-1,-1,6630.3,0,0,-1,50,800,39,50,6630,6630,0,0.299999999999272,0,0
1,804.850243636003,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
2,0,-1,-1,6630.3,0,0,3,50,804.850243636003,14,50,5376,5376,0,1254.3,0,0
3,0,-1,-1,6630.3,0,0,4,50,804.850243636003,34,50,5376,5376,0,1254.3,0,0
