Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
14,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,6107,6107,0,523.299999999999,0,0
15,0,-1,-1,6630.3,0,0,3,50,961.184989998766,37,50,6346,6346,0,284.299999999999,0,0
16,0,-1,-1,6630.3,0,0,4,50,961.184989998766,33,50,6346,6346,0,284.299999999999,0,0
17,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,14,50,6521,6521,0,109.299999999999,0,0
14,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
15,0,-1,-1,6630.3,0,0,3,50,961.184989998766,33,50,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,39,50,6630,6630,0,0.299999999999272,0,0
14,942.472631828995,-1,-1,6630.3,0,0,2,0,0,0,0,6345,6345,0,285.299999999999,0,0
15,0,-1,-1,6630.3,0,0,3,50,942.472631828995,40,100,6345,6345,0,285.299999999999,0,0
16,0,-1,-1,6630.3,0,0,4,50,942.472631828995,34,50,6345,6345,0,285.299999999999,0,0
17,0,-1,-1,6630.3,0,0,-1,50,942.472631828995,14,50,6520,6520,0,110.299999999999,0,0
14,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6062,6062,0,568.299999999999,0,0
15,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,37,50,6062,6062,0,568.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,14,50,6630,6630,0,0.299999999999272,0,0
14,1038,-1,-1,6630.3,0,0,2,0,0,0,0,6624,6624,0,6.29999999999927,0,0
15,0,-1,-1,6630.3,0,0,-1,50,1038,37,50,6624,6624,0,6.29999999999927,0,0
14,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5586,5586,0,1044.3,0,0
15,0,-1,-1,6630.3,0,0,3,50,1038,14,50,6156,6156,0,474.299999999999,0,0
16,0,-1,-1,6630.3,0,0,4,50,1038,33,50,6527,6527,0,103.299999999999,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1038,41,50,6527,6527,0,103.299999999999,0,0
14,804.850243636003,-1,-1,6630.3,0,0,2,0,0,0,0,6319,6319,0,311.299999999999,0,0
15,0,-1,-1,6630.3,0,0,3,50,804.850243636003,34,50,6319,6319,0,311.299999999999,0,0
16,0,-1,-1,6630.3,0,0,4,50,804.850243636003,37,50,6319,6319,0,311.299999999999,0,0
17,0,-1,-1,6630.3,0,0,-1,50,804.850243636003,33,50,6630,6630,0,0.299999999999272,0,0
14,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,5363,5363,0,1267.3,0,0
15,0,-1,-1,6630.3,0,0,3,50,961.184989998766,20,50,6536,6536,0,94.2999999999993,0,0
16,0,-1,-1,6630.3,0,0,4,50,961.184989998766,33,50,6536,6536,0,94.2999999999993,0,0
17,0,-1,-1,6630.3,0,0,5,50,961.184989998766,34,50,6536,6536,0,94.2999999999993,0,0
18,0,-1,-1,6630.3,0,0,6,50,961.184989998766,39,50,6536,6536,0,94.2999999999993,0,0
19,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,40,100,6536,6536,0,94.2999999999993,0,0
14,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5125,5125,0,1505.3,0,0
15,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,21,50,5738,5738,0,892.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,34,50,5738,5738,0,892.299999999999,0,0
14,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5295,5295,0,1335.3,0,0
15,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,14,50,5858,5858,0,772.299999999999,0,0
16,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,33,50,5858,5858,0,772.299999999999,0,0
17,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,41,50,5876,5876,0,754.299999999999,0,0
18,0,-1,-1,6630.3,0,0,6,50,1794.7311021092,6,200,6241,6241,0,389.299999999999,0,0
19,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,5,800,6630,6630,0,0.299999999999272,0,0
14,1038,-1,-1,6630.3,0,0,2,0,0,0,0,6060,6060,0,570.299999999999,0,0
15,0,-1,-1,6630.3,0,0,3,50,1038,14,50,6065,6065,0,565.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1038,20,50,6630,6630,0,0.299999999999272,0,0
14,1038,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
15,0,-1,-1,6630.3,0,0,-1,50,1038,33,50,6630,6630,0,0.299999999999272,0,0
14,1038,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
15,0,-1,-1,6630.3,0,0,3,50,1038,33,50,6630,6630,0,0.299999999999272,0,0
