Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
15,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5846,5846,0,784.299999999999,0,0
16,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,14,50,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,39,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,37,50,6630,6630,0,0.299999999999272,0,0
15,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5450,5450,0,1180.3,0,0
16,0,-1,-1,6630.3,0,0,3,50,1038,14,50,6013,6013,0,617.299999999999,0,0
17,0,-1,-1,6630.3,0,0,4,50,1038,39,50,6624,6624,0,6.29999999999927,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1038,34,50,6624,6624,0,6.29999999999927,0,0
15,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,37,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,39,50,6630,6630,0,0.299999999999272,0,0
15,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6018,6018,0,612.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,33,50,6630,6630,0,0.299999999999272,0,0
15,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5308,5308,0,1322.3,0,0
16,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,39,50,5308,5308,0,1322.3,0,0
17,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,20,50,5322,5322,0,1308.3,0,0
18,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,14,50,5352,5352,0,1278.3,0,0
19,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,6,200,6191,6191,0,439.299999999999,0,0
15,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6179,6179,0,451.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,33,50,6179,6179,0,451.299999999999,0,0
15,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5554,5554,0,1076.3,0,0
16,0,-1,-1,6630.3,0,0,3,50,980.394861224498,33,50,5554,5554,0,1076.3,0,0
17,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,20,50,6630,6630,0,0.299999999999272,0,0
15,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,34,50,6630,6630,0,0.299999999999272,0,0
15,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5263,5263,0,1367.3,0,0
16,0,-1,-1,6630.3,0,0,3,50,980.394861224498,34,50,5263,5263,0,1367.3,0,0
17,0,-1,-1,6630.3,0,0,4,50,980.394861224498,39,50,5263,5263,0,1367.3,0,0
18,0,-1,-1,6630.3,0,0,5,50,980.394861224498,20,50,5263,5263,0,1367.3,0,0
19,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,6,200,6289,6289,0,341.299999999999,0,0
15,1038,-1,-1,6630.3,0,0,2,0,0,0,0,6065,6065,0,565.299999999999,0,0
16,0,-1,-1,6630.3,0,0,3,50,1038,34,50,6065,6065,0,565.299999999999,0,0
17,0,-1,-1,6630.3,0,0,4,50,1038,14,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1038,37,50,6630,6630,0,0.299999999999272,0,0
