Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
12,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5992,5992,0,638.299999999999,0,0
13,0,-1,-1,6630.3,0,0,3,50,1038,14,50,6630,6630,0,0.299999999999272,0,0
14,0,-1,-1,6630.3,0,0,-1,50,1038,34,50,6630,6630,0,0.299999999999272,0,0
12,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5319,5319,0,1311.3,0,0
13,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,14,50,6261,6261,0,369.299999999999,0,0
14,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,34,50,6261,6261,0,369.299999999999,0,0
15,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,41,50,6261,6261,0,369.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,40,100,6261,6261,0,369.299999999999,0,0
12,814.336240884698,-1,-1,6630.3,0,0,2,0,0,0,0,5290,5290,0,1340.3,0,0
13,0,-1,-1,6630.3,0,0,3,50,814.336240884698,41,50,5290,5290,0,1340.3,0,0
14,0,-1,-1,6630.3,0,0,4,50,814.336240884698,33,50,5290,5290,0,1340.3,0,0
15,0,-1,-1,6630.3,0,0,5,50,814.336240884698,14,50,5465,5465,0,1165.3,0,0
16,0,-1,-1,6630.3,0,0,-1,50,814.336240884698,6,200,6289,6289,0,341.299999999999,0,0
12,961.18498999877,-1,-1,6630.3,0,0,2,0,0,0,0,5381,5381,0,1249.3,0,0
13,0,-1,-1,6630.3,0,0,3,50,961.18498999877,37,50,5381,5381,0,1249.3,0,0
14,0,-1,-1,6630.3,0,0,4,50,961.18498999877,34,50,5381,5381,0,1249.3,0,0
15,0,-1,-1,6630.3,0,0,5,50,961.18498999877,20,50,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,-1,50,961.18498999877,41,50,6630,6630,0,0.299999999999272,0,0
12,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5381,5381,0,1249.3,0,0
13,0,-1,-1,6630.3,0,0,3,50,1038,39,50,5381,5381,0,1249.3,0,0
14,0,-1,-1,6630.3,0,0,-1,50,1038,41,50,6624,6624,0,6.29999999999927,0,0
12,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5921,5921,0,709.299999999999,0,0
13,0,-1,-1,6630.3,0,0,3,50,1038,37,50,5926,5926,0,704.299999999999,0,0
14,0,-1,-1,6630.3,0,0,4,50,1038,33,50,5925,5925,0,705.299999999999,0,0
15,0,-1,-1,6630.3,0,0,5,50,1038,34,50,5923,5923,0,707.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1038,20,50,6536,6536,0,94.2999999999993,0,0
12,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5319,5319,0,1311.3,0,0
13,0,-1,-1,6630.3,0,0,3,50,1038,34,50,5319,5319,0,1311.3,0,0
14,0,-1,-1,6630.3,0,0,4,50,1038,33,50,5320,5320,0,1310.3,0,0
15,0,-1,-1,6630.3,0,0,5,50,1038,14,50,5381,5381,0,1249.3,0,0
16,0,-1,-1,6630.3,0,0,6,50,1038,20,50,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,7,50,1038,39,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1038,41,50,6630,6630,0,0.299999999999272,0,0
12,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5450,5450,0,1180.3,0,0
13,0,-1,-1,6630.3,0,0,3,50,980.394861224498,34,50,5450,5450,0,1180.3,0,0
14,0,-1,-1,6630.3,0,0,4,50,980.394861224498,37,50,5450,5450,0,1180.3,0,0
15,0,-1,-1,6630.3,0,0,5,50,980.394861224498,20,50,5453,5453,0,1177.3,0,0
16,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,41,50,6630,6630,0,0.299999999999272,0,0
12,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
13,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,39,50,6630,6630,0,0.299999999999272,0,0
14,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,37,50,6630,6630,0,0.299999999999272,0,0
