Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
3,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
4,0,-1,-1,6630.3,0,0,3,50,980.394861224498,14,50,5376,5376,0,1254.3,0,0
5,0,-1,-1,6630.3,0,0,4,50,980.394861224498,33,50,5376,5376,0,1254.3,0,0
6,0,-1,-1,6630.3,0,0,5,50,980.394861224498,34,50,5380,5380,0,1250.3,0,0
7,0,-1,-1,6630.3,0,0,6,50,980.394861224498,20,50,5381,5381,0,1249.3,0,0
8,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,39,50,6630,6630,0,0.299999999999272,0,0
3,800,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
4,0,-1,-1,6630.3,0,0,3,50,800,41,50,5372,5372,0,1258.3,0,0
5,0,-1,-1,6630.3,0,0,4,50,800,34,50,5376,5376,0,1254.3,0,0
6,0,-1,-1,6630.3,0,0,5,50,800,14,50,5380,5380,0,1250.3,0,0
7,0,-1,-1,6630.3,0,0,-1,50,800,20,50,6630,6630,0,0.299999999999272,0,0
3,814.336240884698,-1,-1,6630.3,0,0,2,0,0,0,0,5339,5339,0,1291.3,0,0
4,0,-1,-1,6630.3,0,0,3,50,814.336240884698,33,50,5297,5297,0,1333.3,0,0
5,0,-1,-1,6630.3,0,0,4,50,814.336240884698,34,50,5225,5225,0,1405.3,0,0
6,0,-1,-1,6630.3,0,0,5,50,814.336240884698,20,50,5381,5381,0,1249.3,0,0
7,0,-1,-1,6630.3,0,0,-1,50,814.336240884698,14,50,6630,6630,0,0.299999999999272,0,0
3,400,-1,-1,6630.3,0,0,2,0,0,0,0,5376,5376,0,1254.3,0,0
4,0,-1,-1,6630.3,0,0,3,50,400,20,50,5375,5375,0,1255.3,0,0
5,0,-1,-1,6630.3,0,0,4,50,400,41,50,5378,5378,0,1252.3,0,0
6,0,-1,-1,6630.3,0,0,5,50,400,14,50,5380,5380,0,1250.3,0,0
7,0,-1,-1,6630.3,0,0,-1,50,400,37,50,6630,6630,0,0.299999999999272,0,0
3,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5382,5382,0,1248.3,0,0
4,0,-1,-1,6630.3,0,0,3,50,1038,34,50,5379,5379,0,1251.3,0,0
5,0,-1,-1,6630.3,0,0,-1,50,1038,14,50,6630,6630,0,0.299999999999272,0,0
3,800,-1,-1,6630.3,0,0,2,0,0,0,0,5376,5376,0,1254.3,0,0
4,0,-1,-1,6630.3,0,0,3,50,800,20,50,5374,5374,0,1256.3,0,0
5,0,-1,-1,6630.3,0,0,4,50,800,14,50,5380,5380,0,1250.3,0,0
6,0,-1,-1,6630.3,0,0,5,50,800,37,50,5380,5380,0,1250.3,0,0
7,0,-1,-1,6630.3,0,0,-1,50,800,39,50,6630,6630,0,0.299999999999272,0,0
