Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
13,800,-1,-1,6630.3,0,0,-1,0,0,0,0,6630,6630,0,0.299999999999272,0,0
13,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6018,6018,0,612.299999999999,0,0
14,0,-1,-1,6630.3,0,0,3,50,980.394861224498,34,50,6020,6020,0,610.299999999999,0,0
15,0,-1,-1,6630.3,0,0,4,50,980.394861224498,37,50,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,5,50,980.394861224498,39,50,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,6,50,980.394861224498,41,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,40,100,6630,6630,0,0.299999999999272,0,0
13,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5381,5381,0,1249.3,0,0
14,0,-1,-1,6630.3,0,0,3,50,1038,20,50,6630,6630,0,0.299999999999272,0,0
15,0,-1,-1,6630.3,0,0,4,50,1038,34,50,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,5,50,1038,39,50,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1038,33,50,6630,6630,0,0.299999999999272,0,0
13,804.850243636003,-1,-1,6630.3,0,0,2,0,0,0,0,5940,5940,0,690.299999999999,0,0
14,0,-1,-1,6630.3,0,0,-1,50,804.850243636003,34,50,6630,6630,0,0.299999999999272,0,0
13,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5378,5378,0,1252.3,0,0
14,0,-1,-1,6630.3,0,0,3,50,1038,21,50,5777,5777,0,853.299999999999,0,0
15,0,-1,-1,6630.3,0,0,4,50,1038,41,50,5777,5777,0,853.299999999999,0,0
16,0,-1,-1,6630.3,0,0,5,50,1038,33,50,5777,5777,0,853.299999999999,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1038,34,50,5777,5777,0,853.299999999999,0,0
13,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6536,6536,0,94.2999999999993,0,0
14,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,6536,6536,0,94.2999999999993,0,0
15,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,40,100,6536,6536,0,94.2999999999993,0,0
16,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,37,50,6536,6536,0,94.2999999999993,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,41,50,6536,6536,0,94.2999999999993,0,0
13,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
14,0,-1,-1,6630.3,0,0,3,50,980.394861224498,41,50,6630,6630,0,0.299999999999272,0,0
15,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,40,100,6630,6630,0,0.299999999999272,0,0
13,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6228,6228,0,402.299999999999,0,0
14,0,-1,-1,6630.3,0,0,3,50,980.394861224498,33,50,6228,6228,0,402.299999999999,0,0
15,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,34,50,6228,6228,0,402.299999999999,0,0
13,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5381,5381,0,1249.3,0,0
14,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,41,50,6630,6630,0,0.299999999999272,0,0
15,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,33,50,6630,6630,0,0.299999999999272,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,39,50,6630,6630,0,0.299999999999272,0,0
13,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6199,6199,0,431.299999999999,0,0
14,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,41,50,6254,6254,0,376.299999999999,0,0
15,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,40,100,6231,6231,0,399.299999999999,0,0
16,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,5,800,6630,6630,0,0.299999999999272,0,0
13,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5930,5930,0,700.299999999999,0,0
14,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,5930,5930,0,700.299999999999,0,0
15,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,14,50,5930,5930,0,700.299999999999,0,0
16,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,20,50,5930,5930,0,700.299999999999,0,0
