Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
11,961.18498999877,-1,-1,6630.3,0,0,2,0,0,0,0,5379,5379,0,1251.3,0,0
12,0,-1,-1,6630.3,0,0,3,50,961.18498999877,20,50,5946,5946,0,684.299999999999,0,0
13,0,-1,-1,6630.3,0,0,4,50,961.18498999877,41,50,5946,5946,0,684.299999999999,0,0
14,0,-1,-1,6630.3,0,0,-1,50,961.18498999877,39,50,6630,6630,0,0.299999999999272,0,0
11,961.18498999877,-1,-1,6630.3,0,0,2,0,0,0,0,5377,5377,0,1253.3,0,0
12,0,-1,-1,6630.3,0,0,3,50,961.18498999877,34,50,5377,5377,0,1253.3,0,0
13,0,-1,-1,6630.3,0,0,4,50,961.18498999877,41,50,5382,5382,0,1248.3,0,0
14,0,-1,-1,6630.3,0,0,5,50,961.18498999877,14,50,5381,5381,0,1249.3,0,0
15,0,-1,-1,6630.3,0,0,-1,50,961.18498999877,20,50,6630,6630,0,0.299999999999272,0,0
11,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5375,5375,0,1255.3,0,0
12,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,37,50,5375,5375,0,1255.3,0,0
13,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,20,50,5380,5380,0,1250.3,0,0
14,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,33,50,6630,6630,0,0.299999999999272,0,0
11,961.18498999877,-1,-1,6630.3,0,0,2,0,0,0,0,5380,5380,0,1250.3,0,0
12,0,-1,-1,6630.3,0,0,3,50,961.18498999877,20,50,5376,5376,0,1254.3,0,0
13,0,-1,-1,6630.3,0,0,-1,50,961.18498999877,14,50,6630,6630,0,0.299999999999272,0,0
