Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
16,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6542,6542,0,88.2999999999993,0,0
17,0,-1,-1,6630.3,0,0,3,50,980.394861224498,37,50,6542,6542,0,88.2999999999993,0,0
18,0,-1,-1,6630.3,0,0,4,50,980.394861224498,33,50,6542,6542,0,88.2999999999993,0,0
19,0,-1,-1,6630.3,0,0,5,50,980.394861224498,34,50,6542,6542,0,88.2999999999993,0,0
20,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,14,50,6542,6542,0,88.2999999999993,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5381,5381,0,1249.3,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,20,50,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5382,5382,0,1248.3,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,41,50,5382,5382,0,1248.3,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,14,50,6630,6630,0,0.299999999999272,0,0
16,1038,-1,-1,6630.3,0,0,2,0,0,0,0,5991,5991,0,639.299999999999,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1038,14,50,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5945,5945,0,685.299999999999,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,5945,5945,0,685.299999999999,0,0
18,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,33,50,5947,5947,0,683.299999999999,0,0
19,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,39,50,6630,6630,0,0.299999999999272,0,0
20,0,-1,-1,6630.3,0,0,6,50,1794.7311021092,41,50,6630,6630,0,0.299999999999272,0,0
21,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,40,100,6630,6630,0,0.299999999999272,0,0
16,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,3,50,980.394861224498,34,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,37,50,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,37,50,6630,6630,0,0.299999999999272,0,0
16,814.336240884699,-1,-1,6630.3,0,0,2,0,0,0,0,5866,5866,0,764.299999999999,0,0
17,0,-1,-1,6630.3,0,0,3,50,814.336240884699,37,50,5866,5866,0,764.299999999999,0,0
18,0,-1,-1,6630.3,0,0,-1,50,814.336240884699,41,50,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6289,6289,0,341.299999999999,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,6289,6289,0,341.299999999999,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,37,50,6289,6289,0,341.299999999999,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5236,5236,0,1394.3,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,6,200,6185,6185,0,445.299999999999,0,0
16,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5387,5387,0,1243.3,0,0
17,0,-1,-1,6630.3,0,0,3,50,980.394861224498,37,50,6630,6630,0,0.299999999999272,0,0
18,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,34,50,6630,6630,0,0.299999999999272,0,0
16,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,6542,6542,0,88.2999999999993,0,0
17,0,-1,-1,6630.3,0,0,3,50,961.184989998766,33,50,6542,6542,0,88.2999999999993,0,0
18,0,-1,-1,6630.3,0,0,4,50,961.184989998766,34,50,6542,6542,0,88.2999999999993,0,0
19,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,37,50,6542,6542,0,88.2999999999993,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5377,5377,0,1253.3,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,14,50,5942,5942,0,688.299999999999,0,0
18,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,41,50,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5307,5307,0,1323.3,0,0
17,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,14,50,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,-1,0,0,0,0,6630,6630,0,0.299999999999272,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6542,6542,0,88.2999999999993,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,6542,6542,0,88.2999999999993,0,0
18,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,37,50,6542,6542,0,88.2999999999993,0,0
19,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,4,400,6542,6542,0,88.2999999999993,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5364,5364,0,1266.3,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,37,50,5364,5364,0,1266.3,0,0
18,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,34,50,5364,5364,0,1266.3,0,0
19,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,33,50,5364,5364,0,1266.3,0,0
20,0,-1,-1,6630.3,0,0,6,50,1794.7311021092,41,50,5604,5604,0,1026.3,0,0
21,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,14,50,5779,5779,0,851.299999999999,0,0
16,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5276,5276,0,1354.3,0,0
17,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,33,50,5276,5276,0,1354.3,0,0
18,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,14,50,6289,6289,0,341.299999999999,0,0
