Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
7,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5348,5348,0,1282.3,0,0
8,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,39,50,5348,5348,0,1282.3,0,0
9,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,34,50,5348,5348,0,1282.3,0,0
10,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,14,50,5358,5358,0,1272.3,0,0
11,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,20,50,6630,6630,0,0.299999999999272,0,0
7,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,5382,5382,0,1248.3,0,0
8,0,-1,-1,6630.3,0,0,3,50,980.394861224498,33,50,5382,5382,0,1248.3,0,0
9,0,-1,-1,6630.3,0,0,4,50,980.394861224498,34,50,5382,5382,0,1248.3,0,0
10,0,-1,-1,6630.3,0,0,5,50,980.394861224498,14,50,5378,5378,0,1252.3,0,0
11,0,-1,-1,6630.3,0,0,6,50,980.394861224498,37,50,5382,5382,0,1248.3,0,0
12,0,-1,-1,6630.3,0,0,7,50,980.394861224498,20,50,5381,5381,0,1249.3,0,0
13,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,39,50,6630,6630,0,0.299999999999272,0,0
7,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6630,6630,0,0.299999999999272,0,0
8,0,-1,-1,6630.3,0,0,3,50,980.394861224498,33,50,6630,6630,0,0.299999999999272,0,0
9,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,34,50,6630,6630,0,0.299999999999272,0,0
7,814.336240884698,-1,-1,6630.3,0,0,2,0,0,0,0,5382,5382,0,1248.3,0,0
8,0,-1,-1,6630.3,0,0,3,50,814.336240884698,14,50,5378,5378,0,1252.3,0,0
9,0,-1,-1,6630.3,0,0,4,50,814.336240884698,33,50,5379,5379,0,1251.3,0,0
10,0,-1,-1,6630.3,0,0,-1,50,814.336240884698,39,50,6630,6630,0,0.299999999999272,0,0
7,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,5377,5377,0,1253.3,0,0
8,0,-1,-1,6630.3,0,0,3,50,961.184989998766,39,50,5377,5377,0,1253.3,0,0
