Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
17,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5890,5890,0,740.299999999999,0,0
18,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,41,50,6630,6630,0,0.299999999999272,0,0
19,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,20,50,6630,6630,0,0.299999999999272,0,0
20,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,37,50,6630,6630,0,0.299999999999272,0,0
17,1038,-1,-1,6630.3,0,0,2,0,0,0,0,6302,6302,0,328.299999999999,0,0
18,0,-1,-1,6630.3,0,0,3,50,1038,34,50,6302,6302,0,328.299999999999,0,0
19,0,-1,-1,6630.3,0,0,-1,50,1038,33,50,6542,6542,0,88.2999999999993,0,0
17,814.336240884699,-1,-1,6630.3,0,0,2,0,0,0,0,5491,5491,0,1139.3,0,0
18,0,-1,-1,6630.3,0,0,-1,50,814.336240884699,6,200,6289,6289,0,341.299999999999,0,0
17,814.336240884699,-1,-1,6630.3,0,0,-1,0,0,0,0,6630,6630,0,0.299999999999272,0,0
17,980.394861224498,-1,-1,6630.3,0,0,-1,0,0,0,0,6630,6630,0,0.299999999999272,0,0
17,980.394861224498,-1,-1,6630.3,0,0,2,0,0,0,0,6020,6020,0,610.299999999999,0,0
18,0,-1,-1,6630.3,0,0,3,50,980.394861224498,34,50,6020,6020,0,610.299999999999,0,0
19,0,-1,-1,6630.3,0,0,-1,50,980.394861224498,33,50,6630,6630,0,0.299999999999272,0,0
17,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5959,5959,0,671.299999999999,0,0
18,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,20,50,6521,6521,0,109.299999999999,0,0
19,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,34,50,6521,6521,0,109.299999999999,0,0
20,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,33,50,6521,6521,0,109.299999999999,0,0
21,0,-1,-1,6630.3,0,0,6,50,1794.7311021092,37,50,6521,6521,0,109.299999999999,0,0
22,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,39,50,6521,6521,0,109.299999999999,0,0
17,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,5381,5381,0,1249.3,0,0
18,0,-1,-1,6630.3,0,0,3,50,961.184989998766,40,100,5991,5991,0,639.299999999999,0,0
19,0,-1,-1,6630.3,0,0,4,50,961.184989998766,14,50,6630,6630,0,0.299999999999272,0,0
20,0,-1,-1,6630.3,0,0,5,50,961.184989998766,33,50,6630,6630,0,0.299999999999272,0,0
21,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,34,50,6630,6630,0,0.299999999999272,0,0
17,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,5375,5375,0,1255.3,0,0
18,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,5375,5375,0,1255.3,0,0
19,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,40,100,5379,5379,0,1251.3,0,0
20,0,-1,-1,6630.3,0,0,5,50,1794.7311021092,14,50,6630,6630,0,0.299999999999272,0,0
21,0,-1,-1,6630.3,0,0,-1,50,1794.7311021092,44,800,6630,6630,0,0.299999999999272,0,0
17,961.184989998766,-1,-1,6630.3,0,0,2,0,0,0,0,5891,5891,0,739.299999999999,0,0
18,0,-1,-1,6630.3,0,0,3,50,961.184989998766,37,50,5891,5891,0,739.299999999999,0,0
19,0,-1,-1,6630.3,0,0,4,50,961.184989998766,20,50,5910,5910,0,720.299999999999,0,0
20,0,-1,-1,6630.3,0,0,-1,50,961.184989998766,6,200,6283,6283,0,347.299999999999,0,0
17,1794.7311021092,-1,-1,6630.3,0,0,2,0,0,0,0,6267,6267,0,363.299999999999,0,0
18,0,-1,-1,6630.3,0,0,3,50,1794.7311021092,34,50,6267,6267,0,363.299999999999,0,0
19,0,-1,-1,6630.3,0,0,4,50,1794.7311021092,39,50,6267,6267,0,363.299999999999,0,0
