Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
18,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5297,5297,0,596.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,1038,39,50,5297,5297,0,596.6,0,0
20,0,-1,-1,5893.6,0,0,4,50,1038,40,100,5297,5297,0,596.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1038,14,50,5802,5802,0,91.6000000000004,0,0
18,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
19,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,37,50,5894,5894,0,-0.399999999999636,0,0
20,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,39,50,5894,5894,0,-0.399999999999636,0,0
18,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
19,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,34,50,5894,5894,0,-0.399999999999636,0,0
18,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4782,4782,0,1111.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,980.394861224498,37,50,4782,4782,0,1111.6,0,0
20,0,-1,-1,5893.6,0,0,4,50,980.394861224498,14,50,5287,5287,0,606.6,0,0
21,0,-1,-1,5893.6,0,0,5,50,980.394861224498,34,50,5287,5287,0,606.6,0,0
22,0,-1,-1,5893.6,0,0,6,50,980.394861224498,20,50,5894,5894,0,-0.399999999999636,0,0
23,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,40,100,5894,5894,0,-0.399999999999636,0,0
18,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5739,5739,0,154.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,37,50,5739,5739,0,154.6,0,0
20,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,33,50,5739,5739,0,154.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,14,50,5894,5894,0,-0.399999999999636,0,0
18,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5323,5323,0,570.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,980.394861224498,33,50,5323,5323,0,570.6,0,0
20,0,-1,-1,5893.6,0,0,4,50,980.394861224498,20,50,5323,5323,0,570.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,14,50,5894,5894,0,-0.399999999999636,0,0
18,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
19,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5894,5894,0,-0.399999999999636,0,0
20,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,33,50,5894,5894,0,-0.399999999999636,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,37,50,5894,5894,0,-0.399999999999636,0,0
18,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4766,4766,0,1127.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,41,50,5308,5308,0,585.6,0,0
20,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,14,50,5808,5808,0,85.6000000000004,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,37,50,5808,5808,0,85.6000000000004,0,0
18,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5584,5584,0,309.6,0,0
19,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,37,50,5584,5584,0,309.6,0,0
18,961.18498999877,-1,-1,5893.6,0,0,2,0,0,0,0,4825,4825,0,1068.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,961.18498999877,34,50,4825,4825,0,1068.6,0,0
20,0,-1,-1,5893.6,0,0,4,50,961.18498999877,6,200,5505,5505,0,388.6,0,0
21,0,-1,-1,5893.6,0,0,5,50,961.18498999877,37,50,5505,5505,0,388.6,0,0
22,0,-1,-1,5893.6,0,0,6,50,961.18498999877,39,50,5505,5505,0,388.6,0,0
23,0,-1,-1,5893.6,0,0,-1,50,961.18498999877,41,50,5505,5505,0,388.6,0,0
18,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4780,4780,0,1113.6,0,0
19,0,-1,-1,5893.6,0,0,3,50,980.394861224498,41,50,5058,5058,0,835.6,0,0
