Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
20,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5492,5492,0,401.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1038,34,50,5492,5492,0,401.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,1038,37,50,5492,5492,0,401.6,0,0
23,0,-1,-1,5893.6,0,0,5,50,1038,39,50,5492,5492,0,401.6,0,0
24,0,-1,-1,5893.6,0,0,-1,50,1038,5,800,5894,5894,0,-0.399999999999636,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5085,5085,0,808.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,980.394861224498,37,50,5085,5085,0,808.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,980.394861224498,39,50,5085,5085,0,808.6,0,0
23,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,14,50,5590,5590,0,303.6,0,0
20,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5113,5113,0,780.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1038,39,50,5113,5113,0,780.6,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1038,34,50,5894,5894,0,-0.399999999999636,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4757,4757,0,1136.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,980.394861224498,14,50,5590,5590,0,303.6,0,0
22,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,40,100,5590,5590,0,303.6,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5808,5808,0,85.6000000000004,0,0
21,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,34,50,5808,5808,0,85.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5894,5894,0,-0.399999999999636,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,33,50,5894,5894,0,-0.399999999999636,0,0
23,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,40,100,5894,5894,0,-0.399999999999636,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4654,4654,0,1239.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,33,50,4654,4654,0,1239.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,6,200,5498,5498,0,395.6,0,0
23,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,41,50,5498,5498,0,395.6,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5887,5887,0,6.60000000000036,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5887,5887,0,6.60000000000036,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,37,50,5887,5887,0,6.60000000000036,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5887,5887,0,6.60000000000036,0,0
21,0,-1,-1,5893.6,0,0,3,50,980.394861224498,34,50,5887,5887,0,6.60000000000036,0,0
22,0,-1,-1,5893.6,0,0,4,50,980.394861224498,39,50,5887,5887,0,6.60000000000036,0,0
23,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,41,50,5887,5887,0,6.60000000000036,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5170,5170,0,723.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,980.394861224498,33,50,5170,5170,0,723.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,980.394861224498,34,50,5170,5170,0,723.6,0,0
23,0,-1,-1,5893.6,0,0,5,50,980.394861224498,39,50,5170,5170,0,723.6,0,0
24,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,6,200,5510,5510,0,383.6,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5510,5510,0,383.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,39,50,5510,5510,0,383.6,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,-1,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5641,5641,0,252.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,980.394861224498,34,50,5641,5641,0,252.6,0,0
22,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,14,50,5796,5796,0,97.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5129,5129,0,764.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5129,5129,0,764.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,33,50,5129,5129,0,764.6,0,0
23,0,-1,-1,5893.6,0,0,5,50,1794.7311021092,20,50,5129,5129,0,764.6,0,0
24,0,-1,-1,5893.6,0,0,6,50,1794.7311021092,14,50,5222,5222,0,671.6,0,0
25,0,-1,-1,5893.6,0,0,7,50,1794.7311021092,40,100,5184,5184,0,709.6,0,0
26,0,-1,-1,5893.6,0,0,8,50,1794.7311021092,39,50,5184,5184,0,709.6,0,0
27,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,5,800,5894,5894,0,-0.399999999999636,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5323,5323,0,570.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,14,50,5894,5894,0,-0.399999999999636,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,39,50,5894,5894,0,-0.399999999999636,0,0
23,0,-1,-1,5893.6,0,0,5,50,1794.7311021092,40,100,5894,5894,0,-0.399999999999636,0,0
24,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,41,50,5894,5894,0,-0.399999999999636,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,33,50,5894,5894,0,-0.399999999999636,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,34,50,5894,5894,0,-0.399999999999636,0,0
23,0,-1,-1,5893.6,0,0,5,50,1794.7311021092,37,50,5894,5894,0,-0.399999999999636,0,0
24,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,39,50,5894,5894,0,-0.399999999999636,0,0
20,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4786,4786,0,1107.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,980.394861224498,14,50,5894,5894,0,-0.399999999999636,0,0
22,0,-1,-1,5893.6,0,0,4,50,980.394861224498,34,50,5894,5894,0,-0.399999999999636,0,0
23,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,39,50,5894,5894,0,-0.399999999999636,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5560,5560,0,333.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5560,5560,0,333.6,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,14,50,5894,5894,0,-0.399999999999636,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4763,4763,0,1130.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,20,50,5308,5308,0,585.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,14,50,5813,5813,0,80.6000000000004,0,0
23,0,-1,-1,5893.6,0,0,5,50,1794.7311021092,33,50,5813,5813,0,80.6000000000004,0,0
24,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,39,50,5813,5813,0,80.6000000000004,0,0
20,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
21,0,-1,-1,5893.6,0,0,3,50,1038,34,50,5894,5894,0,-0.399999999999636,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1038,37,50,5894,5894,0,-0.399999999999636,0,0
20,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5802,5802,0,91.6000000000004,0,0
21,0,-1,-1,5893.6,0,0,3,50,1038,37,50,5802,5802,0,91.6000000000004,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1038,39,50,5802,5802,0,91.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4998,4998,0,895.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,14,50,5498,5498,0,395.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,33,50,5498,5498,0,395.6,0,0
23,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,40,100,5498,5498,0,395.6,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5653,5653,0,240.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,14,50,5808,5808,0,85.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5802,5802,0,91.6000000000004,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5802,5802,0,91.6000000000004,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,41,50,5802,5802,0,91.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5170,5170,0,723.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,6,200,5510,5510,0,383.6,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5802,5802,0,91.6000000000004,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,5802,5802,0,91.6000000000004,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,39,50,5802,5802,0,91.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5308,5308,0,585.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,14,50,5308,5308,0,585.6,0,0
22,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,20,50,5808,5808,0,85.6000000000004,0,0
23,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,37,50,5808,5808,0,85.6000000000004,0,0
20,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5302,5302,0,591.6,0,0
21,0,-1,-1,5893.6,0,0,3,50,1038,14,50,5802,5802,0,91.6000000000004,0,0
22,0,-1,-1,5893.6,0,0,-1,50,1038,34,50,5802,5802,0,91.6000000000004,0,0
20,961.18498999877,-1,-1,5893.6,0,0,2,0,0,0,0,5808,5808,0,85.6000000000004,0,0
21,0,-1,-1,5893.6,0,0,3,50,961.18498999877,34,50,5808,5808,0,85.6000000000004,0,0
22,0,-1,-1,5893.6,0,0,4,50,961.18498999877,37,50,5808,5808,0,85.6000000000004,0,0
23,0,-1,-1,5893.6,0,0,-1,50,961.18498999877,39,50,5808,5808,0,85.6000000000004,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4690,4690,0,1203.6,0,0
21,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,6,200,4972,4972,0,921.6,0,0
20,814.336240884699,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
21,0,-1,-1,5893.6,0,0,3,50,814.336240884699,37,50,5894,5894,0,-0.399999999999636,0,0
22,0,-1,-1,5893.6,0,0,-1,50,814.336240884699,39,50,5894,5894,0,-0.399999999999636,0,0
20,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,5542,5542,0,351.6,0,0
