Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
5,961.184989998766,-1,-1,5893.6,0,0,2,0,0,0,0,4779,4779,0,1114.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,961.184989998766,34,50,4779,4779,0,1114.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,961.184989998766,41,50,4781,4781,0,1112.6,0,0
8,0,-1,-1,5893.6,0,0,5,50,961.184989998766,14,50,4783,4783,0,1110.6,0,0
9,0,-1,-1,5893.6,0,0,6,50,961.184989998766,39,50,4783,4783,0,1110.6,0,0
10,0,-1,-1,5893.6,0,0,-1,50,961.184989998766,37,50,5894,5894,0,-0.399999999999636,0,0
5,961.18498999877,-1,-1,5893.6,0,0,2,0,0,0,0,4766,4766,0,1127.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,961.18498999877,34,50,4766,4766,0,1127.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,961.18498999877,20,50,5668,5668,0,225.6,0,0
8,0,-1,-1,5893.6,0,0,5,50,961.18498999877,5,800,5680,5680,0,213.6,0,0
9,0,-1,-1,5893.6,0,0,6,50,961.18498999877,39,50,5681,5681,0,212.6,0,0
10,0,-1,-1,5893.6,0,0,-1,50,961.18498999877,37,50,5894,5894,0,-0.399999999999636,0,0
5,400,-1,-1,5893.6,0,0,2,0,0,0,0,4782,4782,0,1111.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,400,14,50,4781,4781,0,1112.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,400,37,50,4783,4783,0,1110.6,0,0
8,0,-1,-1,5893.6,0,0,-1,50,400,41,50,5894,5894,0,-0.399999999999636,0,0
5,400,-1,-1,5893.6,0,0,2,0,0,0,0,4778,4778,0,1115.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,400,20,50,4781,4781,0,1112.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,400,37,50,4782,4782,0,1111.6,0,0
8,0,-1,-1,5893.6,0,0,5,50,400,41,50,4781,4781,0,1112.6,0,0
9,0,-1,-1,5893.6,0,0,6,50,400,34,50,4782,4782,0,1111.6,0,0
10,0,-1,-1,5893.6,0,0,-1,50,400,39,50,5894,5894,0,-0.399999999999636,0,0
5,1038,-1,-1,5893.6,0,0,2,0,0,0,0,4784,4784,0,1109.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,1038,33,50,4777,4777,0,1116.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,1038,14,50,4784,4784,0,1109.6,0,0
8,0,-1,-1,5893.6,0,0,-1,50,1038,34,50,5894,5894,0,-0.399999999999636,0,0
5,961.184989998766,-1,-1,5893.6,0,0,2,0,0,0,0,4780,4780,0,1113.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,961.184989998766,14,50,4783,4783,0,1110.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,961.184989998766,20,50,5894,5894,0,-0.399999999999636,0,0
8,0,-1,-1,5893.6,0,0,5,50,961.184989998766,33,50,5894,5894,0,-0.399999999999636,0,0
9,0,-1,-1,5893.6,0,0,-1,50,961.184989998766,34,50,5894,5894,0,-0.399999999999636,0,0
5,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4778,4778,0,1115.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,980.394861224498,14,50,4781,4781,0,1112.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,980.394861224498,33,50,4783,4783,0,1110.6,0,0
8,0,-1,-1,5893.6,0,0,5,50,980.394861224498,34,50,4782,4782,0,1111.6,0,0
9,0,-1,-1,5893.6,0,0,6,50,980.394861224498,20,50,4783,4783,0,1110.6,0,0
10,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,39,50,5894,5894,0,-0.399999999999636,0,0
5,814.336240884698,-1,-1,5893.6,0,0,2,0,0,0,0,4782,4782,0,1111.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,814.336240884698,14,50,4779,4779,0,1114.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,814.336240884698,20,50,4782,4782,0,1111.6,0,0
8,0,-1,-1,5893.6,0,0,5,50,814.336240884698,41,50,4783,4783,0,1110.6,0,0
9,0,-1,-1,5893.6,0,0,6,50,814.336240884698,39,50,4781,4781,0,1112.6,0,0
10,0,-1,-1,5893.6,0,0,7,50,814.336240884698,33,50,4783,4783,0,1110.6,0,0
11,0,-1,-1,5893.6,0,0,-1,50,814.336240884698,37,50,5894,5894,0,-0.399999999999636,0,0
5,961.18498999877,-1,-1,5893.6,0,0,2,0,0,0,0,4733,4733,0,1160.6,0,0
6,0,-1,-1,5893.6,0,0,3,50,961.18498999877,41,50,4768,4768,0,1125.6,0,0
7,0,-1,-1,5893.6,0,0,4,50,961.18498999877,39,50,4780,4780,0,1113.6,0,0
8,0,-1,-1,5893.6,0,0,5,50,961.18498999877,14,50,4781,4781,0,1112.6,0,0
9,0,-1,-1,5893.6,0,0,6,50,961.18498999877,37,50,4783,4783,0,1110.6,0,0
10,0,-1,-1,5893.6,0,0,7,50,961.18498999877,33,50,4783,4783,0,1110.6,0,0
11,0,-1,-1,5893.6,0,0,-1,50,961.18498999877,20,50,5894,5894,0,-0.399999999999636,0,0
5,814.336240884698,-1,-1,5893.6,0,0,2,0,0,0,0,4783,4783,0,1110.6,0,0
