Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
13,942.472631828995,-1,-1,5893.6,0,0,2,0,0,0,0,4763,4763,0,1130.6,0,0
14,0,-1,-1,5893.6,0,0,-1,50,942.472631828995,20,50,5813,5813,0,80.6000000000004,0,0
13,961.18498999877,-1,-1,5893.6,0,0,2,0,0,0,0,4966,4966,0,927.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,961.18498999877,34,50,4966,4966,0,927.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,961.18498999877,41,50,4966,4966,0,927.6,0,0
16,0,-1,-1,5893.6,0,0,-1,50,961.18498999877,14,50,4965,4965,0,928.6,0,0
13,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4782,4782,0,1111.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,980.394861224498,34,50,4782,4782,0,1111.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,980.394861224498,14,50,4784,4784,0,1109.6,0,0
16,0,-1,-1,5893.6,0,0,5,50,980.394861224498,39,50,4782,4782,0,1111.6,0,0
17,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,33,50,5894,5894,0,-0.399999999999636,0,0
13,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5287,5287,0,606.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1038,39,50,5283,5283,0,610.6,0,0
15,0,-1,-1,5893.6,0,0,-1,50,1038,14,50,5894,5894,0,-0.399999999999636,0,0
13,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5282,5282,0,611.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1038,34,50,5283,5283,0,610.6,0,0
15,0,-1,-1,5893.6,0,0,-1,50,1038,20,50,5894,5894,0,-0.399999999999636,0,0
13,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4786,4786,0,1107.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,14,50,5894,5894,0,-0.399999999999636,0,0
15,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,33,50,5894,5894,0,-0.399999999999636,0,0
16,0,-1,-1,5893.6,0,0,5,50,1794.7311021092,34,50,5894,5894,0,-0.399999999999636,0,0
17,0,-1,-1,5893.6,0,0,6,50,1794.7311021092,41,50,5894,5894,0,-0.399999999999636,0,0
18,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,40,100,5894,5894,0,-0.399999999999636,0,0
13,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4649,4649,0,1244.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,980.394861224498,22,50,4653,4653,0,1240.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,980.394861224498,14,50,5152,5152,0,741.6,0,0
16,0,-1,-1,5893.6,0,0,5,50,980.394861224498,6,200,5492,5492,0,401.6,0,0
17,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,40,100,5492,5492,0,401.6,0,0
13,961.184989998766,-1,-1,5893.6,0,0,2,0,0,0,0,5340,5340,0,553.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,961.184989998766,33,50,5340,5340,0,553.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,961.184989998766,40,100,5345,5345,0,548.6,0,0
16,0,-1,-1,5893.6,0,0,5,50,961.184989998766,14,50,5345,5345,0,548.6,0,0
17,0,-1,-1,5893.6,0,0,-1,50,961.184989998766,20,50,5887,5887,0,6.60000000000036,0,0
13,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4781,4781,0,1112.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,980.394861224498,33,50,4780,4780,0,1113.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,980.394861224498,37,50,5894,5894,0,-0.399999999999636,0,0
16,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,40,100,5894,5894,0,-0.399999999999636,0,0
13,814.336240884698,-1,-1,5893.6,0,0,2,0,0,0,0,5125,5125,0,768.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,814.336240884698,14,50,5127,5127,0,766.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,814.336240884698,41,50,5894,5894,0,-0.399999999999636,0,0
16,0,-1,-1,5893.6,0,0,5,50,814.336240884698,37,50,5894,5894,0,-0.399999999999636,0,0
17,0,-1,-1,5893.6,0,0,-1,50,814.336240884698,39,50,5894,5894,0,-0.399999999999636,0,0
13,1794.7311021092,-1,-1,5893.6,0,0,2,0,0,0,0,4915,4915,0,978.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1794.7311021092,34,50,4915,4915,0,978.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,1794.7311021092,14,50,4921,4921,0,972.6,0,0
16,0,-1,-1,5893.6,0,0,5,50,1794.7311021092,40,100,5813,5813,0,80.6000000000004,0,0
17,0,-1,-1,5893.6,0,0,6,50,1794.7311021092,33,50,5813,5813,0,80.6000000000004,0,0
18,0,-1,-1,5893.6,0,0,-1,50,1794.7311021092,37,50,5813,5813,0,80.6000000000004,0,0
13,1038,-1,-1,5893.6,0,0,2,0,0,0,0,4781,4781,0,1112.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1038,34,50,4781,4781,0,1112.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,1038,33,50,4783,4783,0,1110.6,0,0
16,0,-1,-1,5893.6,0,0,-1,50,1038,37,50,5894,5894,0,-0.399999999999636,0,0
13,800,-1,-1,5893.6,0,0,-1,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
13,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,5351,5351,0,542.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,980.394861224498,33,50,5351,5351,0,542.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,980.394861224498,37,50,5894,5894,0,-0.399999999999636,0,0
16,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,39,50,5894,5894,0,-0.399999999999636,0,0
13,1038,-1,-1,5893.6,0,0,2,0,0,0,0,4781,4781,0,1112.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1038,14,50,5894,5894,0,-0.399999999999636,0,0
15,0,-1,-1,5893.6,0,0,4,50,1038,34,50,5894,5894,0,-0.399999999999636,0,0
16,0,-1,-1,5893.6,0,0,5,50,1038,39,50,5894,5894,0,-0.399999999999636,0,0
17,0,-1,-1,5893.6,0,0,-1,50,1038,37,50,5894,5894,0,-0.399999999999636,0,0
13,804.850243636003,-1,-1,5893.6,0,0,2,0,0,0,0,5273,5273,0,620.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,804.850243636003,37,50,5279,5279,0,614.6,0,0
15,0,-1,-1,5893.6,0,0,-1,50,804.850243636003,33,50,5894,5894,0,-0.399999999999636,0,0
13,1038,-1,-1,5893.6,0,0,2,0,0,0,0,4599,4599,0,1294.6,0,0
14,0,-1,-1,5893.6,0,0,3,50,1038,21,50,5083,5083,0,810.6,0,0
15,0,-1,-1,5893.6,0,0,4,50,1038,41,50,5083,5083,0,810.6,0,0
16,0,-1,-1,5893.6,0,0,5,50,1038,33,50,5083,5083,0,810.6,0,0
