Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Free Space 1,Free Space 2,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Free Space 3,Demand-Loadshed Difference,Free Space 4,Generation
12,980.394861224498,-1,-1,5893.6,0,0,2,0,0,0,0,4779,4779,0,1114.6,0,0
13,0,-1,-1,5893.6,0,0,3,50,980.394861224498,14,50,4782,4782,0,1111.6,0,0
14,0,-1,-1,5893.6,0,0,-1,50,980.394861224498,20,50,5894,5894,0,-0.399999999999636,0,0
12,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
13,0,-1,-1,5893.6,0,0,-1,50,1038,37,50,5894,5894,0,-0.399999999999636,0,0
12,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5894,5894,0,-0.399999999999636,0,0
13,0,-1,-1,5893.6,0,0,3,50,1038,37,50,5894,5894,0,-0.399999999999636,0,0
14,0,-1,-1,5893.6,0,0,4,50,1038,33,50,5894,5894,0,-0.399999999999636,0,0
15,0,-1,-1,5893.6,0,0,-1,50,1038,34,50,5894,5894,0,-0.399999999999636,0,0
12,942.472631828995,-1,-1,5893.6,0,0,2,0,0,0,0,4767,4767,0,1126.6,0,0
13,0,-1,-1,5893.6,0,0,3,50,942.472631828995,14,50,4768,4768,0,1125.6,0,0
14,0,-1,-1,5893.6,0,0,4,50,942.472631828995,41,50,5813,5813,0,80.6000000000004,0,0
15,0,-1,-1,5893.6,0,0,-1,50,942.472631828995,39,50,5813,5813,0,80.6000000000004,0,0
12,814.336240884699,-1,-1,5893.6,0,0,2,0,0,0,0,4665,4665,0,1228.6,0,0
13,0,-1,-1,5893.6,0,0,3,50,814.336240884699,39,50,4665,4665,0,1228.6,0,0
14,0,-1,-1,5893.6,0,0,4,50,814.336240884699,41,50,4725,4725,0,1168.6,0,0
15,0,-1,-1,5893.6,0,0,5,50,814.336240884699,33,50,4781,4781,0,1112.6,0,0
16,0,-1,-1,5893.6,0,0,6,50,814.336240884699,34,50,5390,5390,0,503.6,0,0
17,0,-1,-1,5893.6,0,0,7,50,814.336240884699,14,50,5390,5390,0,503.6,0,0
18,0,-1,-1,5893.6,0,0,-1,50,814.336240884699,20,50,5894,5894,0,-0.399999999999636,0,0
12,1038,-1,-1,5893.6,0,0,2,0,0,0,0,5609,5609,0,284.6,0,0
13,0,-1,-1,5893.6,0,0,3,50,1038,34,50,5609,5609,0,284.6,0,0
14,0,-1,-1,5893.6,0,0,4,50,1038,39,50,5611,5611,0,282.6,0,0
15,0,-1,-1,5893.6,0,0,5,50,1038,33,50,5610,5610,0,283.6,0,0
